Date;London futures (£ sterling/tonne);New York futures (US$/tonne);ICCO daily price (US$/tonne);ICCO daily price (Euro/tonne)
1998-09-03;1094.00;1647.00;1732.53;1733.00
1998-09-02;1104.00;1655.33;1740.92;1741.00
1998-09-01;1098.33;1648.00;1734.71;1735.00
1998-08-31;1094.67;1653.67;1733.75;1734.00
1998-08-28;1091.00;1631.33;1718.80;1719.00
1998-08-27;1095.33;1617.33;1702.40;1702.00
1998-08-26;1094.67;1601.67;1689.32;1689.00
1998-08-25;1081.67;1586.33;1672.02;1672.00
1998-08-24;1084.67;1590.00;1676.32;1676.00
1998-08-21;1103.33;1607.67;1695.99;1696.00
1998-08-20;1109.33;1613.33;1700.48;1700.00
1998-08-19;1104.67;1604.33;1689.41;1689.00
1998-08-18;1102.33;1595.33;1680.11;1680.00
1998-08-17;1099.67;1591.00;1676.14;1676.00
1998-08-14;1080.67;1563.00;1646.98;1647.00
1998-08-13;1077.33;1561.67;1648.38;1648.00
1998-08-12;1079.67;1578.00;1658.64;1659.00
1998-08-11;1090.67;1585.67;1674.56;1675.00
1998-08-10;1105.33;1613.33;1700.52;1701.00
1998-08-07;1095.67;1597.00;1682.84;1683.00
1998-08-06;1095.33;1598.33;1685.32;1685.00
1998-08-05;1093.67;1597.33;1684.92;1685.00
1998-08-04;1093.67;1595.33;1682.44;1682.00
1998-08-03;1083.33;1571.00;1658.04;1658.00
1998-07-31;1083.00;1583.67;1669.20;1669.00
1998-07-30;1078.67;1581.00;1667.05;1667.00
1998-07-29;1098.67;1611.00;1699.60;1700.00
1998-07-28;1077.00;1583.67;1672.17;1672.00
1998-07-27;1088.33;1609.67;1697.13;1697.00
1998-07-24;1100.00;1629.67;1717.08;1717.00
1998-07-23;1103.00;1621.33;1708.01;1708.00
1998-07-22;1101.00;1614.67;1702.25;1702.00
1998-07-21;1110.33;1634.33;1722.17;1722.00
1998-07-20;1119.00;1660.00;1742.71;1743.00
1998-07-17;1114.67;1640.33;1726.22;1726.00
1998-07-16;1103.33;1627.00;1708.33;1708.00
1998-07-15;1092.33;1606.00;1686.23;1686.00
1998-07-14;1096.33;1609.67;1693.60;1694.00
1998-07-13;1102.33;1627.33;1709.12;1709.00
1998-07-10;1110.33;1632.67;1714.59;1715.00
1998-07-09;1110.33;1637.33;1715.12;1715.00
1998-07-08;1124.33;1661.33;1741.49;1741.00
1998-07-07;1123.33;1669.33;1746.00;1746.00
1998-07-06;1120.67;1672.67;1749.12;1749.00
1998-07-03;1108.00;1670.83;1739.05;1739.00
1998-07-02;1111.00;1669.00;1746.24;1746.00
1998-07-01;1088.00;1629.00;1708.70;1709.00
1998-06-30;1070.00;1614.33;1690.29;1690.00
1998-06-29;1064.00;1605.33;1679.30;1679.00
1998-06-26;1086.67;1629.33;1708.42;1708.00
1998-06-25;1079.00;1634.00;1708.74;1709.00
1998-06-24;1090.33;1647.67;1723.11;1723.00
1998-06-23;1077.33;1627.33;1700.02;1700.00
1998-06-22;1094.00;1660.33;1735.75;1736.00
1998-06-19;1103.33;1678.67;1753.42;1753.00
1998-06-18;1115.33;1691.33;1768.38;1768.00
1998-06-17;1114.33;1685.67;1758.62;1759.00
1998-06-16;1116.67;1671.00;1748.88;1749.00
1998-06-15;1122.67;1661.33;1743.17;1743.00
1998-06-12;1097.33;1636.33;1704.40;1704.00
1998-06-11;1101.33;1641.33;1709.03;1709.00
1998-06-10;1100.67;1638.33;1705.95;1706.00
1998-06-09;1098.67;1635.33;1707.06;1707.00
1998-06-08;1085.33;1618.00;1687.06;1687.00
1998-06-05;1094.33;1627.33;1700.62;1701.00
1998-06-04;1103.33;1642.67;1717.76;1718.00
1998-06-03;1119.00;1672.67;1745.35;1745.00
1998-06-02;1117.67;1670.33;1741.76;1742.00
1998-06-01;1116.67;1674.00;1744.57;1745.00
1998-05-29;1140.67;1700.33;1773.14;1773.00
1998-05-28;1129.67;1693.33;1759.18;1759.00
1998-05-27;1153.33;1726.33;1795.95;1796.00
1998-05-26;1153.33;1726.33;1798.38;1798.00
1998-05-22;1163.33;1734.00;1809.15;1809.00
1998-05-21;1155.67;1729.33;1799.46;1799.00
1998-05-20;1152.33;1722.67;1794.35;1794.00
1998-05-19;1146.33;1706.67;1775.53;1776.00
1998-05-18;1160.00;1738.67;1803.16;1803.00
1998-05-15;1175.00;1762.33;1830.04;1830.00
1998-05-14;1169.00;1759.00;1824.99;1825.00
1998-05-13;1163.33;1748.00;1815.78;1816.00
1998-05-12;1160.00;1746.67;1813.14;1813.00
1998-05-11;1140.33;1712.67;1777.87;1778.00
1998-05-08;1149.67;1727.67;1796.96;1797.00
1998-05-07;1152.00;1750.00;1815.46;1815.00
1998-05-06;1140.00;1736.67;1807.78;1808.00
1998-05-05;1113.33;1694.00;1763.08;1763.00
1998-05-04;1112.67;1693.33;1764.85;1765.00
1998-05-01;1112.00;1699.67;1770.12;1770.00
1998-04-30;1111.67;1707.33;1776.41;1776.00
1998-04-29;1121.33;1719.33;1788.94;1789.00
1998-04-28;1116.33;1708.67;1778.94;1779.00
1998-04-27;1119.33;1722.67;1789.96;1790.00
1998-04-24;1110.00;1693.67;1764.28;1764.00
1998-04-23;1112.33;1697.67;1766.51;1767.00
1998-04-22;1100.67;1687.67;1756.84;1757.00
1998-04-21;1099.00;1684.33;1756.07;1756.00
1998-04-20;1074.33;1642.00;1714.28;1714.00
1998-04-17;1058.33;1627.67;1698.44;1698.00
1998-04-16;1040.00;1602.00;1672.70;1673.00
1998-04-15;1043.33;1600.00;1671.44;1671.00
1998-04-14;1018.00;1571.00;1636.37;1636.00
1998-04-13;1037.83;1600.67;1664.45;1664.00
1998-04-09;1057.67;1626.33;1690.40;1690.00
1998-04-08;1076.00;1650.00;1715.74;1716.00
1998-04-07;1091.33;1673.33;1738.41;1738.00
1998-04-06;1087.67;1657.67;1725.40;1725.00
1998-04-03;1086.33;1663.67;1724.80;1725.00
1998-04-02;1070.67;1652.67;1711.86;1712.00
1998-04-01;1073.00;1648.00;1714.16;1714.00
1998-03-31;1084.67;1658.67;1729.93;1730.00
1998-03-30;1067.33;1655.00;1716.27;1716.00
1998-03-27;1088.67;1674.00;1745.49;1745.00
1998-03-26;1085.67;1664.00;1739.37;1739.00
1998-03-25;1089.67;1668.67;1739.47;1739.00
1998-03-24;1090.33;1669.33;1739.97;1740.00
1998-03-23;1104.00;1691.00;1765.63;1766.00
1998-03-20;1100.33;1672.00;1743.69;1744.00
1998-03-19;1086.33;1658.67;1727.16;1727.00
1998-03-18;1080.00;1666.67;1727.90;1728.00
1998-03-17;1083.00;1670.67;1732.71;1733.00
1998-03-16;1086.00;1646.33;1719.88;1720.00
1998-03-13;1095.00;1664.33;1738.22;1738.00
1998-03-12;1086.67;1647.67;1715.82;1716.00
1998-03-11;1071.33;1610.67;1680.32;1680.00
1998-03-10;1070.33;1607.67;1673.59;1674.00
1998-03-09;1076.33;1618.00;1682.71;1683.00
1998-03-06;1096.33;1643.00;1709.89;1710.00
1998-03-05;1085.67;1637.00;1704.16;1704.00
1998-03-04;1086.00;1637.00;1705.03;1705.00
1998-03-03;1071.33;1618.00;1686.29;1686.00
1998-03-02;1079.67;1635.67;1699.17;1699.00
1998-02-27;1076.33;1636.00;1695.64;1696.00
1998-02-26;1068.33;1618.67;1680.56;1681.00
1998-02-25;1059.00;1611.00;1669.70;1670.00
1998-02-24;1052.67;1594.33;1656.20;1656.00
1998-02-23;1045.00;1574.00;1638.81;1639.00
1998-02-20;1045.00;1576.00;1636.02;1636.00
1998-02-19;1057.00;1597.33;1655.07;1655.00
1998-02-18;1053.33;1588.00;1650.54;1651.00
1998-02-17;1053.67;1592.00;1647.84;1648.00
1998-02-16;1047.67;1564.83;1632.49;1632.00
1998-02-13;1020.00;1537.67;1596.18;1596.00
1998-02-12;1012.33;1523.33;1583.81;1584.00
1998-02-11;1023.67;1546.67;1602.53;1603.00
1998-02-10;1024.00;1540.33;1594.44;1594.00
1998-02-09;1022.00;1546.00;1600.95;1601.00
1998-02-06;1039.33;1587.00;1644.19;1644.00
1998-02-05;1029.67;1573.67;1631.11;1631.00
1998-02-04;1052.67;1610.67;1670.18;1670.00
1998-02-03;1065.00;1624.67;1679.27;1679.00
1998-02-02;1052.33;1594.67;1651.17;1651.00
1998-01-30;1053.00;1593.67;1648.50;1648.00
1998-01-29;1067.33;1623.67;1677.79;1678.00
1998-01-28;1093.33;1667.00;1722.74;1723.00
1998-01-27;1073.67;1645.33;1699.02;1699.00
1998-01-26;1055.33;1627.67;1681.82;1682.00
1998-01-23;1054.33;1627.00;1684.59;1685.00
1998-01-22;1063.00;1627.00;1682.45;1682.00
1998-01-21;1071.00;1618.00;1672.71;1673.00
1998-01-20;1072.67;1626.00;1677.52;1678.00
1998-01-19;1056.00;1602.83;1658.44;1658.00
1998-01-16;1045.67;1579.67;1637.90;1638.00
1998-01-15;1048.67;1581.00;1637.88;1638.00
1998-01-14;1040.67;1574.33;1628.34;1628.00
1998-01-13;1035.67;1570.33;1624.06;1624.00
1998-01-12;1048.33;1576.00;1629.21;1629.00
1998-01-09;1071.67;1612.33;1664.79;1665.00
1998-01-08;1084.33;1626.00;1682.07;1682.00
1998-01-07;1086.33;1635.67;1692.25;1692.00
1998-01-06;1071.00;1608.00;1671.43;1671.00
1998-01-05;1076.67;1634.33;1689.43;1689.00
1997-12-31;1100.33;1661.67;1733.35;1733.00
1997-12-30;1082.00;1658.00;1717.11;1717.00
1997-12-29;1079.33;1667.67;1728.17;1728.00
1997-12-24;1095.00;1677.67;1745.93;1746.00
1997-12-23;1085.33;1678.00;1737.47;1737.00
1997-12-22;1071.33;1663.67;1714.21;1714.00
1997-12-19;1115.00;1725.00;1786.56;1787.00
1997-12-18;1115.67;1715.33;1777.81;1778.00
1997-12-17;1126.00;1723.67;1781.80;1782.00
1997-12-16;1138.00;1723.00;1782.20;1782.00
1997-12-15;1164.67;1783.33;1833.74;1834.00
1997-12-12;1157.33;1763.67;1826.85;1827.00
1997-12-11;1138.33;1740.33;1804.88;1805.00
1997-12-10;1099.67;1672.00;1735.86;1736.00
1997-12-09;1086.67;1644.67;1710.19;1710.00
1997-12-08;1085.67;1640.00;1706.96;1707.00
1997-12-05;1070.67;1624.00;1690.94;1691.00
1997-12-04;1044.33;1604.00;1667.86;1668.00
1997-12-03;1043.00;1613.67;1676.98;1677.00
1997-12-02;1038.67;1599.33;1665.55;1666.00
1997-12-01;1033.67;1588.67;1657.63;1658.00
1997-11-28;1041.33;1595.83;1667.56;1668.00
1997-11-27;1043.33;1595.83;1662.89;1663.00
1997-11-26;1045.67;1603.00;1668.70;1669.00
1997-11-25;1042.33;1596.33;1665.96;1666.00
1997-11-24;1040.67;1610.33;1677.22;1677.00
1997-11-21;1043.00;1610.67;1678.04;1678.00
1997-11-20;1052.33;1629.67;1697.93;1698.00
1997-11-19;1054.33;1625.00;1695.11;1695.00
1997-11-18;1047.33;1619.67;1689.15;1689.00
1997-11-17;1061.33;1645.33;1713.76;1714.00
1997-11-14;1053.33;1639.67;1704.61;1705.00
1997-11-13;1054.33;1649.67;1712.82;1713.00
1997-11-12;1054.33;1647.33;1713.66;1714.00
1997-11-11;1060.67;1659.33;1725.24;1725.00
1997-11-10;1065.33;1648.67;1715.43;1715.00
1997-11-07;1060.00;1643.00;1710.26;1710.00
1997-11-06;1064.00;1646.00;1715.59;1716.00
1997-11-05;1066.67;1641.67;1708.78;1709.00
1997-11-04;1049.00;1620.00;1686.36;1686.00
1997-11-03;1053.67;1619.33;1686.08;1686.00
1997-10-31;1069.00;1633.33;1706.21;1706.00
1997-10-30;1068.33;1622.00;1693.76;1694.00
1997-10-29;1077.00;1648.00;1716.62;1717.00
1997-10-28;1057.00;1622.33;1689.51;1690.00
1997-10-27;1063.67;1615.67;1682.51;1683.00
1997-10-24;1077.33;1618.67;1682.35;1682.00
1997-10-23;1087.00;1633.67;1697.09;1697.00
1997-10-22;1089.67;1632.67;1700.52;1701.00
1997-10-21;1099.33;1644.33;1714.17;1714.00
1997-10-20;1118.33;1668.67;1738.79;1739.00
1997-10-17;1134.33;1681.67;1749.86;1750.00
1997-10-16;1125.00;1673.67;1741.36;1741.00
1997-10-15;1122.33;1678.00;1743.46;1743.00
1997-10-14;1124.00;1672.67;1739.58;1740.00
1997-10-13;1142.00;1704.33;1772.28;1772.00
1997-10-10;1152.33;1717.33;1785.32;1785.00
1997-10-09;1154.00;1729.00;1794.62;1795.00
1997-10-08;1165.00;1743.67;1808.58;1809.00
1997-10-07;1163.67;1738.33;1805.39;1805.00
1997-10-06;1155.33;1714.33;1782.33;1782.00
1997-10-03;1155.33;1709.67;1779.76;1780.00
1997-10-02;1140.33;1691.33;1759.16;1759.00
1997-10-01;1146.33;1700.00;1768.61;1769.00
1997-09-30;1147.33;1693.67;1766.62;1767.00
1997-09-29;1154.67;1716.67;1784.38;1784.00
1997-09-26;1155.67;1704.33;1774.45;1774.00
1997-09-25;1158.67;1737.33;1804.46;1804.00
1997-09-24;1151.33;1705.33;1773.56;1774.00
1997-09-23;1138.33;1685.67;1754.04;1754.00
1997-09-22;1138.33;1677.00;1744.90;1745.00
1997-09-19;1148.67;1679.00;1757.46;1757.00
1997-09-18;1145.67;1699.67;1767.37;1767.00
1997-09-17;1153.00;1700.67;1766.59;1767.00
1997-09-16;1171.67;1721.33;1787.84;1788.00
1997-09-15;1135.67;1669.00;1740.39;1740.00
1997-09-12;1132.67;1669.33;1738.14;1738.00
1997-09-11;1131.67;1659.00;1725.41;1725.00
1997-09-10;1159.00;1697.33;1763.06;1763.00
1997-09-09;1160.00;1705.67;1768.16;1768.00
1997-09-08;1156.00;1680.67;1749.27;1749.00
1997-09-05;1168.67;1706.67;1776.90;1777.00
1997-09-04;1183.67;1729.33;1797.22;1797.00
1997-09-03;1175.00;1714.67;1783.06;1783.00
1997-09-02;1178.00;1739.67;1801.13;1801.00
1997-09-01;1168.67;1748.17;1809.98;1810.00
1997-08-29;1180.67;1756.67;1828.98;1829.00
1997-08-28;1157.67;1726.67;1790.34;1790.00
1997-08-27;1135.67;1682.00;1748.82;1749.00
1997-08-26;1129.33;1675.67;1741.19;1741.00
1997-08-25;1115.67;1640.00;1711.99;1712.00
1997-08-22;1102.00;1618.00;1689.64;1690.00
1997-08-21;1120.33;1628.33;1697.94;1698.00
1997-08-20;1091.00;1590.00;1657.49;1657.00
1997-08-19;1074.33;1575.67;1643.62;1644.00
1997-08-18;1069.00;1565.67;1637.61;1638.00
1997-08-15;1052.33;1545.00;1614.31;1614.00
1997-08-14;1040.67;1512.33;1576.86;1577.00
1997-08-13;1053.00;1527.33;1590.43;1590.00
1997-08-12;1061.67;1539.33;1602.01;1602.00
1997-08-11;1049.67;1529.33;1593.54;1594.00
1997-08-08;1048.00;1510.00;1578.07;1578.00
1997-08-07;1037.67;1501.33;1567.86;1568.00
1997-08-06;1028.33;1506.33;1570.95;1571.00
1997-08-05;1029.67;1536.00;1598.30;1598.00
1997-08-04;1041.00;1554.33;1619.99;1620.00
1997-08-01;1048.33;1567.67;1634.61;1635.00
1997-07-31;1045.67;1571.67;1637.56;1638.00
1997-07-30;1055.00;1573.67;1640.30;1640.00
1997-07-29;1048.67;1566.67;1632.33;1632.00
1997-07-28;1049.33;1560.33;1630.02;1630.00
1997-07-25;1024.67;1557.33;1626.32;1626.00
1997-07-24;1017.33;1558.67;1625.65;1626.00
1997-07-23;1014.33;1556.00;1625.32;1625.00
1997-07-22;1007.67;1536.00;1605.82;1606.00
1997-07-21;1015.67;1568.00;1630.99;1631.00
1997-07-18;1042.67;1587.33;1661.92;1662.00
1997-07-17;1050.00;1585.00;1666.49;1666.00
1997-07-16;1071.67;1624.00;1704.08;1704.00
1997-07-15;1068.00;1626.00;1701.98;1702.00
1997-07-14;1055.00;1621.33;1694.52;1695.00
1997-07-11;1062.00;1626.00;1706.70;1707.00
1997-07-10;1076.67;1649.67;1726.78;1727.00
1997-07-09;1076.33;1638.33;1719.68;1720.00
1997-07-08;1062.67;1616.33;1699.77;1700.00
1997-07-07;1058.33;1608.00;1692.23;1692.00
1997-07-04;1056.00;1601.17;1686.15;1686.00
1997-07-03;1040.67;1594.33;1669.97;1670.00
1997-07-02;1118.00;1672.67;1757.87;1758.00
1997-07-01;1165.33;1747.67;1834.68;1835.00
1997-06-30;1152.33;1726.67;1817.49;1817.00
1997-06-27;1146.67;1725.00;1810.62;1811.00
1997-06-26;1141.00;1718.67;1804.54;1805.00
1997-06-25;1142.33;1687.67;1789.17;1789.00
1997-06-24;1150.67;1725.00;1815.63;1816.00
1997-06-23;1133.33;1704.33;1792.52;1793.00
1997-06-20;1113.67;1655.33;1744.80;1745.00
1997-06-19;1126.67;1666.67;1756.50;1756.00
1997-06-18;1118.67;1656.33;1741.31;1741.00
1997-06-17;1112.00;1641.00;1727.42;1727.00
1997-06-16;1122.00;1653.67;1740.23;1740.00
1997-06-13;1121.33;1613.00;1718.23;1718.00
1997-06-12;1083.00;1552.33;1657.65;1658.00
1997-06-11;1037.00;1489.67;1589.70;1590.00
1997-06-10;1024.67;1478.67;1574.41;1574.00
1997-06-09;1015.33;1465.33;1559.40;1559.00
1997-06-06;1011.33;1456.33;1547.70;1548.00
1997-06-05;1009.00;1455.00;1547.51;1548.00
1997-06-04;1008.67;1462.67;1549.01;1549.00
1997-06-03;1027.67;1489.67;1582.51;1583.00
1997-06-02;1035.00;1492.33;1588.68;1589.00
1997-05-30;1044.00;1504.00;1602.94;1603.00
1997-05-29;1040.00;1516.67;1607.94;1608.00
1997-05-28;1030.00;1494.33;1588.08;1588.00
1997-05-27;1029.00;1485.33;1578.19;1578.00
1997-05-23;1033.33;1493.67;1586.78;1587.00
1997-05-22;1038.33;1493.33;1591.90;1592.00
1997-05-21;1038.00;1511.67;1606.97;1607.00
1997-05-20;1033.67;1497.33;1595.32;1595.00
1997-05-19;1029.33;1505.00;1593.26;1593.00
1997-05-16;1026.33;1481.67;1578.76;1579.00
1997-05-15;1027.67;1508.33;1593.67;1594.00
1997-05-14;1006.67;1453.00;1551.04;1551.00
1997-05-13;1009.67;1474.33;1558.15;1558.00
1997-05-12;1025.67;1462.00;1561.17;1561.00
1997-05-09;1019.33;1460.33;1554.02;1554.00
1997-05-08;1015.00;1444.67;1542.63;1543.00
1997-05-07;1011.67;1454.33;1552.61;1553.00
1997-05-06;997.67;1431.00;1529.32;1529.00
1997-05-05;1000.17;1423.00;1523.66;1524.00
1997-05-02;1002.67;1417.67;1519.31;1519.00
1997-05-01;997.67;1421.67;1518.49;1518.00
1997-04-30;1003.33;1432.67;1527.75;1528.00
1997-04-29;1003.67;1437.67;1534.89;1535.00
1997-04-28;1042.00;1481.00;1584.10;1584.00
1997-04-25;1051.33;1497.00;1600.21;1600.00
1997-04-24;1040.67;1481.33;1584.60;1585.00
1997-04-23;1038.33;1483.33;1581.03;1581.00
1997-04-22;1025.33;1476.00;1574.75;1575.00
1997-04-21;1022.33;1465.33;1565.94;1566.00
1997-04-18;1032.67;1484.00;1581.82;1582.00
1997-04-17;1037.67;1487.67;1587.43;1587.00
1997-04-16;1030.67;1466.67;1568.82;1569.00
1997-04-15;1038.67;1485.00;1585.17;1585.00
1997-04-14;1027.00;1446.00;1554.23;1554.00
1997-04-11;1024.33;1456.00;1557.99;1558.00
1997-04-10;1015.67;1437.67;1541.12;1541.00
1997-04-09;989.67;1414.00;1506.75;1507.00
1997-04-08;986.33;1421.00;1508.52;1509.00
1997-04-07;1005.67;1445.00;1539.13;1539.00
1997-04-04;1057.33;1511.67;1620.41;1620.00
1997-04-03;1056.67;1525.67;1627.98;1628.00
1997-04-02;1058.67;1536.00;1635.71;1636.00
1997-04-01;1029.33;1498.33;1593.86;1594.00
1997-03-31;1029.75;1474.67;1578.64;1579.00
1997-03-27;1030.17;1470.00;1572.91;1573.00
1997-03-26;1039.00;1490.33;1587.35;1587.00
1997-03-25;1025.00;1473.33;1562.46;1562.00
1997-03-24;1015.67;1470.33;1552.19;1552.00
1997-03-21;1026.83;1483.00;1562.58;1563.00
1997-03-20;1038.50;1489.00;1570.13;1570.00
1997-03-19;1021.17;1464.67;1545.18;1545.00
1997-03-18;1038.83;1485.00;1565.18;1565.00
1997-03-17;1036.67;1489.00;1565.20;1565.00
1997-03-14;1027.00;1479.67;1560.28;1560.00
1997-03-13;1014.33;1457.33;1535.80;1536.00
1997-03-12;1012.17;1449.00;1528.74;1529.00
1997-03-11;1011.83;1449.67;1534.78;1535.00
1997-03-10;982.83;1390.67;1479.56;1480.00
1997-03-07;957.00;1361.67;1445.17;1445.00
1997-03-06;945.00;1360.33;1439.40;1439.00
1997-03-05;945.17;1369.00;1443.59;1444.00
1997-03-04;942.83;1355.33;1436.34;1436.00
1997-03-03;922.00;1326.33;1407.31;1407.00
1997-02-28;905.50;1320.67;1395.44;1395.00
1997-02-27;910.83;1332.00;1404.32;1404.00
1997-02-26;903.83;1330.00;1400.49;1400.00
1997-02-25;894.67;1308.67;1381.52;1382.00
1997-02-24;886.83;1291.00;1367.03;1367.00
1997-02-21;894.50;1292.00;1367.39;1367.00
1997-02-20;895.17;1296.00;1366.68;1367.00
1997-02-19;900.00;1308.00;1377.04;1377.00
1997-02-18;899.83;1298.33;1366.49;1366.00
1997-02-17;894.17;1287.00;1363.44;1363.00
1997-02-14;874.17;1275.67;1343.53;1344.00
1997-02-13;877.83;1278.00;1348.90;1349.00
1997-02-12;855.17;1252.67;1322.59;1323.00
1997-02-11;867.50;1281.00;1349.64;1350.00
1997-02-10;880.50;1295.00;1364.65;1365.00
1997-02-07;885.67;1305.67;1368.87;1369.00
1997-02-06;873.83;1291.00;1357.28;1357.00
1997-02-05;880.00;1306.33;1370.15;1370.00
1997-02-04;922.50;1342.67;1416.44;1416.00
1997-02-03;932.00;1350.00;1422.95;1423.00
1997-01-31;936.33;1358.00;1426.47;1426.00
1997-01-30;920.50;1344.67;1413.64;1414.00
1997-01-29;907.50;1336.00;1400.06;1400.00
1997-01-28;913.17;1334.33;1400.92;1401.00
1997-01-27;915.67;1346.00;1413.06;1413.00
1997-01-24;908.83;1329.00;1401.18;1401.00
1997-01-23;884.17;1293.00;1365.20;1365.00
1997-01-22;895.50;1332.33;1404.44;1404.00
1997-01-21;895.17;1342.67;1413.14;1413.00
1997-01-20;901.67;1356.00;1424.54;1425.00
1997-01-17;898.17;1358.67;1426.90;1427.00
1997-01-16;896.17;1358.67;1427.92;1428.00
1997-01-15;900.17;1366.00;1434.32;1434.00
1997-01-14;899.17;1364.33;1428.61;1429.00
1997-01-13;896.00;1359.33;1424.47;1424.00
1997-01-10;898.83;1377.00;1441.41;1441.00
1997-01-09;891.50;1377.00;1440.84;1441.00
1997-01-08;899.50;1380.67;1445.71;1446.00
1997-01-07;906.83;1395.33;1462.13;1462.00
1997-01-06;914.67;1413.67;1472.82;1473.00
1997-01-03;914.50;1415.67;1477.61;1478.00
1997-01-02;924.00;1410.00;1481.16;1481.00
1996-12-31;904.83;1398.00;1469.26;1469.00
1996-12-30;905.00;1378.00;1450.24;1450.00
1996-12-27;909.50;1387.00;1457.25;1457.00
1996-12-24;918.00;1388.67;1458.71;1459.00
1996-12-23;921.00;1393.00;1463.30;1463.00
1996-12-20;926.17;1390.67;1463.59;1464.00
1996-12-19;924.83;1388.67;1459.38;1459.00
1996-12-18;929.00;1395.33;1471.08;1471.00
1996-12-17;925.00;1387.33;1463.04;1463.00
1996-12-16;932.83;1390.67;1468.30;1468.00
1996-12-13;937.83;1394.67;1471.68;1472.00
1996-12-12;949.33;1410.33;1488.34;1488.00
1996-12-11;949.17;1401.67;1483.78;1484.00
1996-12-10;949.33;1404.00;1482.38;1482.00
1996-12-09;950.33;1399.33;1479.15;1479.00
1996-12-06;962.83;1415.00;1494.78;1495.00
1996-12-05;969.83;1413.33;1492.09;1492.00
1996-12-04;951.50;1403.00;1478.00;1478.00
1996-12-03;959.67;1422.00;1500.06;1500.00
1996-12-02;937.17;1415.67;1493.27;1493.00
1996-11-29;947.67;1425.83;1505.66;1506.00
1996-11-28;946.00;1425.83;1504.01;1504.00
1996-11-27;956.17;1436.00;1514.89;1515.00
1996-11-26;952.50;1426.00;1506.55;1507.00
1996-11-25;943.83;1409.33;1489.94;1490.00
1996-11-22;942.50;1414.00;1494.91;1495.00
1996-11-21;942.67;1416.00;1500.67;1501.00
1996-11-20;945.17;1410.67;1493.82;1494.00
1996-11-19;932.33;1394.00;1474.12;1474.00
1996-11-18;929.50;1379.00;1462.94;1463.00
1996-11-15;941.50;1395.00;1477.63;1478.00
1996-11-14;917.17;1362.67;1440.84;1441.00
1996-11-13;911.00;1337.00;1419.26;1419.00
1996-11-12;920.17;1357.00;1432.25;1432.00
1996-11-11;932.00;1374.67;1450.59;1451.00
1996-11-08;928.17;1367.33;1445.07;1445.00
1996-11-07;930.50;1367.33;1447.03;1447.00
1996-11-06;934.83;1366.00;1447.46;1447.00
1996-11-05;927.67;1360.67;1440.97;1441.00
1996-11-04;931.50;1366.00;1445.78;1446.00
1996-11-01;943.50;1383.67;1460.43;1460.00
1996-10-31;951.67;1385.00;1463.61;1464.00
1996-10-30;958.67;1394.67;1476.68;1477.00
1996-10-29;956.83;1386.33;1461.10;1461.00
1996-10-28;951.17;1383.33;1456.02;1456.00
1996-10-25;959.83;1385.33;1462.16;1462.00
1996-10-24;967.50;1388.67;1462.48;1462.00
1996-10-23;983.50;1416.67;1491.69;1492.00
1996-10-22;980.50;1414.67;1488.30;1488.00
1996-10-21;981.83;1413.00;1485.81;1486.00
1996-10-18;980.17;1412.33;1484.05;1484.00
1996-10-17;994.50;1428.67;1501.18;1501.00
1996-10-16;995.50;1423.33;1498.01;1498.00
1996-10-15;987.50;1408.67;1484.29;1484.00
1996-10-14;992.50;1405.00;1485.21;1485.00
1996-10-11;1004.00;1420.00;1499.34;1499.00
1996-10-10;1008.50;1413.33;1494.71;1495.00
1996-10-09;1000.50;1401.00;1481.74;1482.00
1996-10-08;996.50;1390.00;1472.57;1473.00
1996-10-07;999.00;1389.00;1474.67;1475.00
1996-10-04;985.83;1375.67;1456.93;1457.00
1996-10-03;980.83;1371.33;1452.90;1453.00
1996-10-02;987.83;1382.33;1464.57;1465.00
1996-10-01;995.00;1389.67;1472.53;1473.00
1996-09-30;1006.50;1405.67;1490.12;1490.00
1996-09-27;1012.33;1412.33;1497.05;1497.00
1996-09-26;1009.50;1404.67;1489.82;1490.00
1996-09-25;1011.33;1413.00;1496.68;1497.00
1996-09-24;1003.33;1391.67;1477.23;1477.00
1996-09-23;1007.83;1398.00;1483.37;1483.00
1996-09-20;1002.33;1391.67;1475.40;1475.00
1996-09-19;1002.17;1389.33;1472.25;1472.00
1996-09-18;996.67;1384.00;1469.13;1469.00
1996-09-17;999.50;1386.67;1470.84;1471.00
1996-09-16;1010.67;1406.00;1490.03;1490.00
1996-09-13;1005.33;1395.33;1479.44;1479.00
1996-09-12;1001.50;1391.00;1474.24;1474.00
1996-09-11;988.17;1379.33;1458.19;1458.00
1996-09-10;993.17;1384.67;1465.64;1466.00
1996-09-09;997.33;1394.67;1475.30;1475.00
1996-09-06;999.50;1403.00;1481.91;1482.00
1996-09-05;987.67;1388.67;1469.38;1469.00
1996-09-04;993.83;1391.00;1474.49;1474.00
1996-09-03;978.50;1369.67;1452.44;1452.00
1996-09-02;986.17;1378.67;1458.91;1459.00
1996-08-30;996.50;1387.67;1472.37;1472.00
1996-08-29;1002.67;1395.00;1478.58;1479.00
1996-08-28;1003.83;1395.33;1480.46;1480.00
